"","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt"
"NVE19178",0,0,0,0.315115320427801,0,0,0,0,0,0
"NVE19179",0,0.662164609087974,0,0,0,0,0,0,0,0
"NVE19180",0,0.854477446970875,0,0,-0.772187957103049,0,0,-0.778126948223878,-0.860416438091705,-1.09236257358981
"NVE19181",0,0.522469882633772,0,0,-0.551283199353769,0,0,-0.674563140576937,-0.64574982385694,-0.880208875353261
"NVE19182",0,0,0,0,-0.429250507481812,0,0,0,0,0
"NVE19183",0,0,0.471269934603823,0.469819902459932,-0.404344158081694,-0.650180496672725,-0.648730464528835,-0.950388246478602,-0.771477684409699,-1.14791112081203
"NVE19184",0,0,0,0,-0.415235204952172,-0.426888000383751,-0.328744990216526,-0.593355660902007,0,-0.609200429153403
"NVE19185",0,0,0,0,0,0,0,0,0,0
"NVE19186",-0.715812835151609,0.672964637328628,0,0,-1.38877747248024,-0.484399022292559,-0.791106885386088,-1.31224460082532,0,-1.27245115534049
"NVE19187",0,0,0,0,0,0,0,0,0,0
"NVE19188",0,0,0,0,0,0,0,0,0,0
"NVE19189",0,0,0,0,0,0,0,0,0,0
"NVE19190",0,0.662726167062972,0,0,-0.915561457486043,-0.724712362722466,-0.595207922423758,-1.24015462633798,-0.987319335914905,-1.48498289406205
"NVE19191",0,0,0,0,0,0,0,0,0,0
"NVE19192",0,0,0,0,0,0,0,0,0,0
"NVE19193",0,0,0,0,0,0,0,0,0,0
"NVE19194",0,0,0,0,0,-0.245540816995124,0,0,0,0
"NVE19195",0,0,0,0,0,0,0,0,0,0
"NVE19196",0,0,0,0,0,0,0,0,0,0
"NVE19197",0,0,0,0,-0.488653709377225,0,-0.480344669067382,-0.621274829312015,0,-0.701011377375608
"NVE19198",0,0,0,0,0,0,-0.61447573215405,0,0,0
"NVE19199",0,0,0,0,0,0,0,0,0,0
"NVE19200",0,0,0,0,0,0,0,0,0,0
"NVE19201",0.298191380157969,0,0,0,0,0.26168280638156,0.291762624937395,0.345016135407471,0,0
"NVE19202",0,0,0,0,0,0,0,0,0,0
"NVE19203",0,0.648546849022386,0,0,-1.21603789412953,-0.914600825345072,-1.07206005792279,-1.69462245882871,-1.12713141372156,-1.8811695730059
"NVE19204",0,0,0,0,-0.993751362770302,-0.866650831139625,-0.979112565767301,-1.50736565618164,-1.01650849939662,-1.68258305114441
"NVE19205",0,0,0,0,0,0,0,0,0,0
"NVE19206",0,0,0,0,0,0,0,-0.819355815842781,0,0
"NVE19207",0,0,0,0,0,0,0,0,0,0
"NVE19208",0,0,0,0,0.568490061612491,0.373290789383634,0.480291090359932,0.747727451585508,0.483936770265773,0.821109015151048
"NVE19209",0,0,0,0,0,0,0,0,0,0
"NVE19210",0,0,0,0,0,0,0,0,0,0
"NVE19211",0,0,0,0,0.716255821914003,0,0.703858725903399,0.985789407892806,0.704394649681174,1.12678892360667
"NVE19212",0,0,0,0,0.235700609897037,0,0,0,0,0
"NVE19213",0,0,0,0,0,0,0,0,0,0
"NVE19214",0,0,0,0,0,0,0,0,0,0
"NVE19215",0,0.522252658330107,0,0,-0.786408722149858,-0.358534116183215,-0.522809807522904,-0.894988627235486,-0.630832563415735,-1.01721457272598
"NVE19216",0,0,0,0,-0.572061394271196,0,-0.590737007448125,-0.781006054853223,-0.528336707889925,-0.872895615216394
"NVE19217",0,0,0,0,0,0,0,0.395957575618967,0,0.503956712609681
"NVE19218",-0.48612868937965,0,0,0,-0.453886847260025,0,0,0,0,0
"NVE19219",0,-0.488988223226352,0,0,0.521547913548004,0,0,0.552127802310835,0.519568111989183,0.714463626644122
"NVE19220",0,0,0,0,0,0,0,0,0,0
"NVE19221",0,0,0,0,0.533418517433298,0,0.387109288052178,0.550496626962839,0,0
"NVE19222",0.460313622668364,0,0,0,0.478987255504692,0.459814965984218,0.611044832205815,0.745783078676777,0,0.687501443517388
"NVE19223",0.353883439769681,0,0,0,0.37302578219888,0,0.379475883497357,0.47040007187086,0,0
"NVE19224",-0.773372231936866,0,0,0,-1.1285041053224,-0.679910679007863,-0.906725665332389,-1.31973508477055,0,-1.24406553527974
"NVE19225",0,0,0,0,-0.681707702093505,0,0,0,0,0
"NVE19226",0,0,0,0,0,0,0,0,0,0
"NVE19227",0,0,0,0,0,0,0,0,0,0
"NVE19228",0,0,0,0,0,0,0,0,0,0
"NVE19229",0,0.785638235747059,0,0.600779344436991,-0.945218732376974,0,-0.760359841066906,-1.15463679412323,-0.995056297493311,-1.43312904456562
"NVE19230",0,0,0,0,0,0,0,0,0,0
"NVE19231",-0.480728217517243,0,0,0,-0.578384916564291,-0.393265758248356,-0.324157742670895,-0.585193233430292,0,-0.459772607939674
"NVE19232",0,0,0,0,-0.456356984629105,0,0,0,0,0
"NVE19233",0,0,0,0,0,0,0,0,0,0
"NVE19234",0,0,0,0,0,0,0,0,0,0
"NVE19235",0,0,0,0,0,0,0,0,0,0
"NVE19236",-0.266806440820975,0,0,0,0,0,0,0,0,0
"NVE19237",0,0,0,0,0,0,0,0,0,0
"NVE19238",0,0,0,0,0,0,0,0,0,0
"NVE19239",0,0,0,0,0,0,0,0,0,0
"NVE19240",0,0,0,0,0,0,0,0,0,0
"NVE19242",0,0,0,0,0,0,0,0,0,0
"NVE19243",0,0,0,0,0,0,0,0,0,0
"NVE19244",0,0,0,0,0,0,0,0,0,0
"NVE19245",0,0,0,0,0,0,0,0,0,0
"NVE19246",0,0,0,0,0,0,0,0,0,0
"NVE19248",0,0,0,0,0,0,0,0,0,0
"NVE19249",0,0,0,0,0,0,0,0,0,0
"NVE19250",0,0,0,0,0,0,0,0,0,0
"NVE19251",0,0,0,0,0,0,0,0,0,0
"NVE19252",0,0,0,0,0,0,0,0,0,0
"NVE19253",0,0,0,0,0,0,0,0,0,0
"NVE19254",0,0,0,0,0,0,0,0,0,0
"NVE19255",0,0,0,0,0,0,0,0,0,0
"NVE19257",0,0,0,0,-0.584922550233327,0,0,-0.752229380415025,0,0
"NVE19258",0,0,0,0,-0.623223546897193,0,0,-0.738571795136123,0,0
"NVE19259",0,0,0,0,0,0,0,0,0,0
"NVE19260",0,0,0,0,-0.709654214292872,-0.581259068248634,-0.799158970150778,-1.09536011339682,0,-1.19600880966726
"NVE19261",0,0,0,0,0,0,0,0,0,0
"NVE19262",0,0.908796007220893,0,0,0,0,0,0,-0.974728381714713,-1.05046070482189
"NVE19263",0,0,0,0,-0.79989045223562,0,0,0,0,0
"NVE19264",0,0,0,0,0,0,0,0,0,0
"NVE19265",0,0,0,0,0,0,0,0,0,0
"NVE19266",0,0,0,0,0,0,0,0,0,0
"NVE19267",0,0,0,0,0,0,0,0,0,0
"NVE19268",0,0,0,0,-0.445615442681353,0,0,0,0,0
"NVE19269",0,0,0,0,0,0,0,0,0,0
"NVE19270",0,0,0,0,0,0,0,0,0,0
"NVE19271",0,0,0,0,0,0,0,0,0,0
"NVE19272",0,0,0,0,0,0,0,0,0,0
"NVE19273",0,0,0,0,0,0,0,0,0,0
"NVE19274",0,0,0,0,0,0,0,0,0,0
"NVE19275",0,0,0,0,0,0,0,0,0,0
"NVE19276",0,0,0,0,0,0,0,0,0,0
"NVE19277",0,0,0,0,0,0,0,0,0,0
"NVE19278",0,0,0,0,0,0,0,0,0,0
"NVE19279",0,0,0,0,0,0,0,0,0,0
"NVE19280",0,0,0.598983470631384,0.672960553810999,0,-0.542264506703853,-0.616241589883468,-0.803695033386639,-0.860413997314169,-1.10940631802495
"NVE19281",0,0,0,0,0,0,0,0,0,0
"NVE19282",0,-0.262144016434576,0,0,0.408743167118523,0,0,0.404444014978963,0,0.441525395569746
"NVE19283",0,0,0,0,0,0,0,0,0,0
"NVE19284",0,0,0,0,0,0,0,0,0,0
"NVE19285",0,0,0,0,-0.594808445219684,-0.510881356435364,0,-0.684794407423021,0,0
"NVE19286",-0.374731749096468,0,0,0,-0.333300715710918,-0.40811585476261,-0.384452282955642,-0.52562825431388,0,0
"NVE19287",0,0,0,0,0,0,0,0,0,0
"NVE19288",0,0,0,0,0,0,0,0,0,0
"NVE19289",0,0.456547479805697,0,0,0,0,0,0,-0.525848590726765,-0.624316482232567
"NVE19290",0,0,0,0,0,0,0,0,0,0
"NVE19291",0,0,0,0,0,0,0,0,0,0
"NVE19292",0,0,0,0,0,0,0,0,0,0
"NVE19293",0,0,0,0,0,0,0,0,0,0
"NVE19294",0,0,0,0,0,0,0,0,0,0
"NVE19295",0,0,0,0,0,0,0,0,0,0
"NVE19296",0,0,0,0,0,0,0,0,0,0
"NVE19297",0,0,0,0,0,0,0,0,0,0
"NVE19298",0,0,-0.434949642280448,-0.951482126684778,0.429284891331595,0.499558798973375,1.01609128337771,1.14111770196858,1.07650854527566,1.4784171811327
"NVE19299",0,0,-0.495340172031837,-0.520015277242795,0,0.507416164493125,0.532091269704083,0.794444919164182,0.782368926702893,1.05120888365772
"NVE19300",0,0,0,0,0,0,0,0,0,0
"NVE19301",0,0,0,0,0,0,0,0,0,0
"NVE19302",0,0,0,0,0,0,0,0,0,0
"NVE19303",0,0,0,0,0,0,0,0,0,0
"NVE19304",0,0,0,0,0,0,0,0,0,0
"NVE19305",0,0,0,0,0,0,0,0,0,0
"NVE19306",0,0,0,0,0,0,0,0,0,0
"NVE19307",0,0,0,0,0,0,0,0,0,0
"NVE19308",0,0,0,0,0,0,0,0,0,0
"NVE19309",0,0,0,0,0,0,0,0,0,0
"NVE19310",0,0,0,0,0,0,0.446212947251318,0,0,0
"NVE19311",0,0,0,0,0,0,0,0,0,0
"NVE19312",0,0,0,0,0,0,0,0,0,0
"NVE19313",0,0,0,0,0,0,0,0,0,0
"NVE19314",0,0,0,0.59275415185317,0,0,0,0,-0.624823404007674,0
"NVE19315",0,0.620479370561108,0,0,-0.461165013318699,0,0,0,0,0
"NVE19316",0,0,0,0,0,0,0,0,0,0
"NVE19317",0,0,0,0,0,0,0,0,0,0
"NVE19318",0,0,0,0,0.630840980571225,0,0,0.754122804485361,0,0
"NVE19319",0,0,0,0,0,0,0,0,0,0
"NVE19320",0,0,0,0,0,0,0,0,0,0
"NVE19321",0,0,0,0,0,0,0,0,0,0
"NVE19322",0,0,0,0,0,0,0,0,0,0
"NVE19323",0,0,0,0,0,0,0,0,0,0
"NVE19324",-0.381112560750684,0,0,0,-0.393638117550321,-0.439463448396445,-0.482415884845986,-0.63686499858541,0,-0.595078663938396
"NVE19325",-0.426495280437969,0,0,0,-0.542490883121925,0,0,-0.475093951847124,0,0
"NVE19326",0,0,0,0,0,0,0,0,0,0
"NVE19327",0,0,0,0,0,0,0,0,0,0
"NVE19328",0,0,0,0,0,0,0,0,0,0
"NVE19329",0,0,0,0,-0.694545076619348,0,0,0,0,0
"NVE19330",0,0,0,0,-0.636147003763909,0,-0.617324769359254,-0.833251951409185,0,0
"NVE19331",0,0,0,0,0,0,0,0,0,0
"NVE19332",0,0,0,0,0,0,0,0,0,0
"NVE19333",0,0,0,0,0.287266537934855,0,0,0,0,0
"NVE19334",0,-0.370670537844637,0,0,0,0,0,0,0.425409380439372,0.478168505938292
"NVE19335",-0.528198174276408,0.546707303369003,0.503694239509639,0.446383396126177,-1.07490547764541,-1.03189241378605,-0.974581570402585,-1.63754800272617,-1.10934982844977,-1.8312655580037
"NVE19336",0,0,0,0,0.235269241469868,0,0,0.301232252257901,0,0
"NVE19337",0.492816534432989,0,0,0,0.61447213980787,0.368621257811224,0.390512927947842,0.627037604333723,0,0.507505430517341
"NVE19338",0,0,0,0,0.389767555536222,0,0,0.581414359655864,0,0.684706057881621
"NVE19339",0.355965284114577,0,0,0,0.494232801984497,0.389947282516476,0.262172144903916,0.545425654532858,0,0.489923657854297
"NVE19340",0,0,0,0,0,0,0,0,0,0
"NVE19341",0,-0.284993152322647,0,0,0,0,0,0.317819088697684,0.396552156909216,0.476247112132458
"NVE19342",0,0,0,0,0,0,0,0,0,0
"NVE19343",0,0,0,0,0,0,0,0,0,0
"NVE19344",0,0,0,0,0,0,0,0,0,0
"NVE19345",-0.653696783666241,0,0,0,-0.520744764551182,-0.488490670590732,-0.608325701593207,-0.70905770772407,0,0
"NVE19346",0,0,0,0,0.351959810465004,0,0,0,0,0
"NVE19347",0,-0.366143561791602,0,0,0.406185200467379,0,0,0.449628261606771,0.409586622930995,0.572809583188314
"NVE19348",0,0,0,0,0,0,0,0,0,0
"NVE19349",0,0,0,0,0,0,0,0,0,0
"NVE19350",0,0,0,0,0,0,0,0,0,0
"NVE19351",0,0,0,0,0,0,0,0,0,0
"NVE19352",0,0,0,0,0,0,0,0,0,0
"NVE19353",0,0,0,0,0,0,-0.20167439135597,-0.256372087242208,-0.262069259849647,-0.345627987175804
"NVE19354",0.355228263409445,0,0,0,0.530282891925773,0,0,0.395014909571763,0,0
"NVE19355",0,0,0,0,0,0,0,0,0,0
"NVE19356",0,0,0,0,0,0,0,0,0,0
"NVE19357",-0.754245246642308,0.481205405146673,0,0,-1.23545065178898,-0.854781015307793,-1.00541053317441,-1.55568691811567,-0.801441671473362,-1.57141931255112
"NVE19358",-1.05858022452558,0,0,0,-1.33219562642754,-1.00990518206363,-1.28456000163239,-1.75256411252335,0,-1.63103223679787
"NVE19359",0,0,0,0,-0.88022622287845,0,-1.01330613280999,-1.29980897147289,0,-1.34081593875876
"NVE19360",0,0,0,0,-0.961170925497754,0,-0.881565513370561,-1.2996395707695,0,-1.22858328229564
"NVE19361",-0.867037821133946,0,0,0,-1.11457176982091,-0.711425469682491,-1.04079221625762,-1.37325815046024,0,-1.25298598197669
"NVE19362",0,0,0,0,0,0,0,0,0,0
"NVE19363",0,0,0,0,0.365061806611469,0,0,0.347352238019043,0,0
"NVE19364",0,0,0,0,0,0,0,0,0,0
"NVE19365",0,0,0,0,-0.467295977995882,0,-0.560742009593743,-0.657748003768535,0,-0.721601874810328
"NVE19366",0.79517736524883,0,0,0,0.713261123018394,0,0,0,0,0
"NVE19367",0,0,0,0,0,0,0,0,0,-0.523461517410951
"NVE19368",0,0.572925913698896,0,0,0,0,0,0,-0.626964379314386,-0.65789648812426
"NVE19369",0,0,0,0,0.509726076000535,0,0.467598954018181,0.682722750587809,0.479374667433423,0.774731161803868
"NVE19370",0,0,0,0,0,0,0,0,0,0
"NVE19371",0,0,0,0,0,0,0,0,0,0
"NVE19372",0,0,0,0,0,0,0,0,0,0
"NVE19373",0,0,0,0,0,0,0,0,0,0
"NVE19374",0,0,0,0,-0.590776621037696,0,0,-0.630487916549356,0,-0.758354139375173
"NVE19375",0,0,0,0,0,0,0,0,0,0
"NVE19376",0,0.311136434232365,0,0,-0.265148930231265,0,0,0,0,-0.393531690264483
"NVE19377",0,0,0,0,0,0,0,0,0,0
"NVE19378",0,0,0,0,0.299034203694932,0,0,0.42486449988638,0,0.547836083839392
"NVE19379",0,-0.433074427270569,0,0,0.590077400139051,0,0,0.561026140881271,0.40402316801279,0.643365881328611
"NVE19380",0,0,0,0,0.467520573863117,0,0,0,0,0
"NVE19381",0,0,0,0,0,0,0,0,0,0
"NVE19382",0,0,0,0,0,0,0,0,0,0
"NVE19383",0,0,0,0,0,0,0,0,0,0
"NVE19384",0,0,0,0,0,0,0,0,0,0
"NVE19385",0,0,0,0,0,0,0,0,0,0
"NVE19386",0,0.289861913132596,0,0,-0.553901175139317,-0.308702431814187,0,-0.524064297914262,0,-0.522726621838162
"NVE19387",0,0,0,0,0.349214454779221,0,0,0.381558422252157,0,0.457919364142628
"NVE19388",-0.758185256109147,0,0,0,-1.07053077386181,-0.664571938836277,-0.817022748612582,-1.22800053530127,-0.469815279192123,-1.13187774219682
"NVE19389",0,0,0,0,0,0,0,0,0,0
"NVE19390",0,0,0,0,0,0,0,0,0,0
"NVE19391",0,0,0,0,0,0,0,0,0,0
"NVE19392",0,0,0,0,0.507277372888379,0.323554030589478,0.463865985266839,0.65718270056349,0.358092319144695,0.676849663235299
"NVE19394",0,0,0,0,0,0,0,0,0,0
"NVE19395",0,0,0,0,0,0,0,0,0,0
"NVE19396",0,0,0,0,-0.339313583783304,-0.266747713645121,0,-0.35827829163584,0,0
"NVE19397",0,0,0.270537664920278,0,0,-0.228243514613039,0,-0.233560408808692,-0.275854559115931,-0.339610387420996
"NVE19398",0.424369834386901,0,0,0,0.618532053654024,0.34716373895824,0.48027053581837,0.697832405360111,0,0.647529532508471
"NVE19399",0,0,0,0,0,0,0,0,0,0
"NVE19400",0,0,0,0,0,0,0,-0.471557823452568,0,-0.598877413941487
"NVE19401",0,0,0,0,0,0,0,0,0,0
"NVE19402",0,0,0,0,0.296633082783156,0,0,0,0,0
"NVE19403",0,0,0,0,0,0,0,0,0,0
"NVE19404",0,0,0,0,0,0,0,0,0,0
"NVE19405",0,0,0,0,0,0,0,0,0,0
"NVE19406",0,0,0,0,0,0,0,0,0,0
"NVE19407",0,0,0,0,0,0,0,0,0,0
"NVE19408",0,0,0,0,-0.688357273735897,0,-0.726493590726011,-0.962658046344615,0,-1.07389614710872
"NVE19409",0,0,0,0,0,0,0,0,0,0
"NVE19410",0,0,0,0,0,0,0,0,0,0
"NVE19411",0,0,0,0,0,0,0,0,0,0
"NVE19412",0,0,0,0,-0.764505043755225,-0.585427285899078,-0.627789461364885,-1.07761067262824,-0.805055548343935,-1.25511110753941
"NVE19413",0,0,0,0,0,0,0,0,0,-0.907507196656701
"NVE19414",0,0.528971023204457,0,0.58104684453222,-0.696960887573113,-0.491896490056041,-0.749036708900876,-1.09554013958501,-0.927550275216358,-1.34872724868887
"NVE19415",0,0,0,0,0,0,0,0,0,0
"NVE19416",0,0,0,0,0,0,0,0,0,0
"NVE19417",-0.512126525730989,0,0,0,-0.4257655819966,0,0,0,0,0
"NVE19418",0,0,0,0,0,0,0,0,0,0
"NVE19419",0,0,0,0,0.45894127089057,0.325413749873079,0.316579243312707,0.61262529003994,0.49278622353873,0.736940710556938
"NVE19420",0,0,0,0,0,0,0,0.409372480007631,0,0
"NVE19421",0,0,0,0,0,0,0,0,0,0
"NVE19422",0,0,0,0,0,0,0,0,0,0
"NVE19423",0,0,0,0,-1.09125141529569,0,0,-0.934435064812833,0,0
"NVE19424",0,0,0,0,-0.390398200226688,0,0,0,0,0
"NVE19425",0,0,0,0,-0.346920774319021,0,0,-0.412193999438765,0,-0.505098436819291
"NVE19426",0,0,0,0,0,0,0,0,0,0
"NVE19427",0,0,0,0,0,0,0,0,0,0
"NVE19428",0,0,0,0,0,0,0,0,0,0
"NVE19429",0,0,0,0,0,0,0,0,0,0
"NVE19430",0,0,0,0,-0.506163932320332,0,0,0,0,0
"NVE19431",0,0,0,0,0,0,0,0,0,0
"NVE19432",0,0,0,0,0,0,0.286615031685699,0.28182018547651,0,0.346958925788251
"NVE19433",0,0,0,0,0.333932936948129,0,0,0.463750967424849,0,0
"NVE19434",0,0,0,0,0,0,0,0,0,0
"NVE19435",0,0,0,0,0.521685549402898,0.573679081459377,0.513103797473915,0.79391768873958,0,0.773283729688445
"NVE19436",0,0,0,0,0,0,0,0,0,0
"NVE19437",0,0,0,0,0,0,0,0,0,0
"NVE19440",0,0,0,0,0,0,0,0,0,0
"NVE19441",0,0,0,0,0,0,0,0,0,0
"NVE19442",0,0,0,0,0,0,0,0,0,0
"NVE19443",0,0,0,0,0,0,0,0,0,0
"NVE19444",0,0,0,0,0,0,0,0,0,0
"NVE19445",0,0,0,0,0,0,0.494065904845791,0.531838395007719,0,0
"NVE19446",0,0,0,0,-0.681486164158211,0,0,-0.804831473544947,0,0
"NVE19447",0,0,0,0,0,0,0,0,0,0
"NVE19448",0,0,0,0,0,0,0,0,0,0
"NVE19451",0,0,0,0,0,0,0,0,0,0
"NVE19452",0,0,0,0,0,0,0,0,0,0
"NVE19453",0,0,0,0,0,0,0,0,0,0
"NVE19454",0,0,0,0,0,0,0,0,0,0
"NVE19456",0,0,0,0,0,0,0,0,0,0
"NVE19457",-0.467116816848945,0,0,0,-0.434259023086481,0,-0.48331670159317,0,0,0
"NVE19458",0,0,0,0,0,0,0,0,0,0
"NVE19459",0,0,0,0,0,0,0,0,0,0
"NVE19460",0,0,0,0,0,0,0,0,0,0
"NVE19461",0,0,0,0,0,0,0,0,0,0
"NVE19462",0,0,0,0,0,0,0,0,0,0
"NVE19463",0,0,0,0,0,0,0,0,0,0
"NVE19464",0,0,0,0,0,0,0,0,0,0
"NVE19465",0,0,0,0,0,0,0,0,0,0
"NVE19466",0,0,0,0,0,0,0,0,0,0
"NVE19467",0,0,0,0,0,0,0,0,0,0
"NVE19468",0,0,0,0,0,0,0,0,0,0
"NVE19469",0,0,0,0,-0.747616607051427,0,-0.488166783024524,-0.771569865537755,0,-0.735462412546067
"NVE19470",0,0,0,0,0,0,0,0,0,0
"NVE19471",0,0,0,0,0,0,0,0,0,0
"NVE19472",0,0,0,0,0,0,0,0,0,0
"NVE19473",0,0,0,0,0,0,0,0,0,0
"NVE19474",0,0,0,0,0,0,0,0,0,0
"NVE19475",0,0,0,0,-0.611274655509571,0,0,-0.641430076822002,0,-0.760238870944811
"NVE19476",0,0,0,0,-0.529534451463309,0,0,0,0,0
"NVE19477",0,0,0,0,0,0,0,0,0,0
"NVE19478",0,0,0,0,-0.681366373926154,0,0,-0.845210622561227,0,-1.04145539857976
"NVE19479",0,0,0,0,0.358412189364777,0,0,0.448375288862444,0.3989326933517,0.564871631193359
"NVE19480",0,-0.311189228647448,0,0,0.407839960612814,0.351402828032909,0.258701889715892,0.572106914534715,0.475456182569349,0.698375064482799
"NVE19481",0,-0.367447849101226,0,0,0.278946900826838,0,0,0,0.352467567020684,0.410955788168789
"NVE19482",0,0,0,0,0,0,-0.302138185824477,0,0,0
"NVE19483",0,0,0,0,0,0,0,0,0,0
"NVE19484",0,0,0,0,0,-0.481901306557311,-0.553288255605179,-0.649317557051687,0,-0.728452673489157
"NVE19485",-0.800014744233954,0,0,0,-1.38345389103205,-0.959181291469026,-1.19611642814541,-1.80324482291329,-1.00323007867934,-1.87098347254594
"NVE19486",-0.74102775822904,0,0,0,-1.49517305725603,-0.900108416029882,-1.37489613731963,-1.96569527295949,-1.22466751473045,-2.12690868355348
"NVE19487",0,0,0,0,-0.995150741714922,0,-0.99522854169305,-1.33059642640397,-0.904805713338395,-1.49026822525107
"NVE19488",0,0,0,0,-0.744334993093044,0,-0.661195765632264,-0.902757837739464,0,-1.0278595674189
"NVE19489",0,0,0,0,0,0,0,0,0,0
"NVE19490",0,0,0,0,0,0,0,0,0,0
"NVE19491",0,0,0,0,0,0,0,0,0,0
"NVE19492",0,0,0,0,0,0,0,0,0,0
"NVE19493",0,0,0,0,0,0,0,0,0,0
"NVE19494",0,0,0,0,0,0,0,0,0,0
"NVE19495",0,0,0,0,0,0,0,0,0,0
"NVE19496",0,0,0,0,0,0,0,0,0,0
"NVE19497",0,0,0,0,0,0,0,0,0,0
"NVE19498",0,0,0,0,0,0,0,0,0,0
"NVE19499",0,0,0,0,-0.439099642904815,-0.267989844742339,-0.348083709527534,-0.566221973958408,-0.399018254309965,-0.643493865918105
"NVE19500",0,0,0,0,0,0,0,0,0,0
"NVE19501",0,0,0,0,0,0,0,0,0,0
"NVE19502",-0.595889406787229,0,0,0,-0.610131736097958,-0.682053071783667,-0.690425328375315,-0.951209916820292,0,-0.871020619751387
"NVE19503",0,0,0,0,-0.381219575456811,0,-0.414452763433042,-0.531000168738493,0,-0.489293108455954
"NVE19504",0,0,0,0,-0.613458607439324,0,0,0,0,0
"NVE19505",0,0,0,0,0,0,0,0,0,0
"NVE19506",0,-0.574295536187796,0,-0.433864583476915,0.438745559697194,0,0,0.573940942601398,0.709490919092,0.855620936229522
"NVE19508",-0.574864783098093,0,-0.85269797679975,-1.22273604611746,-0.541538551081281,0,0.647871263019366,0.460445855636799,1.03531063873489,0.997170663736364
"NVE19509",0,0,0,0,0,0,0,0,0,0
"NVE19510",0,0,0,0,0,0,0,0,0,0
"NVE19511",0,0,0,-0.352010614600446,0,0,0.303499176858363,0.403086400611917,0.451597838354,0.569789128560545
"NVE19512",0,0,0,0,0,0,0,0,0,0
"NVE19513",0,0,0,0,0,0,0,0,0,0
"NVE19514",0,0,0,0,0,0,0,0,0,0
"NVE19515",0,0,0,0,0,0,0,0,0,0
"NVE19516",0,0,0,0,0.426474207808581,0,0.546487146239764,0.644116630653703,0,0.641149422410031
"NVE19517",0.446070072792863,0,0,0,0.363241929100717,0.299765801134259,0.304461332925782,0.402053807040956,0,0
"NVE19518",0,0,0,0,0,0,0,0,0,0
"NVE19519",0,0,0,0,0,0,0,0,0,0
"NVE19520",0,0,0,0,0,0,0,0,0,0
"NVE19521",0,0,0,0,0,0,0,0,0,0
"NVE19522",0,0,0,0,0,0,0,0,0,0
"NVE19523",0.397901925027361,0,0,0,0.469060355824459,0.480594089701853,0.539331635927937,0.734231367477483,0.336329442450122,0.713706799438505
"NVE19524",0,0,0,0,0,0,0.611868891336721,0.700428006285453,0,0.844627467516901
"NVE19525",0,0,0,0,0.307156328003818,0,0,0,0,0
"NVE19526",-0.397596389237636,0,0,0,-0.598696176893332,-0.45059725462502,-0.42564064886956,-0.725921334423193,0,-0.702831318167916
"NVE19527",0,0,0,0,-0.385272962931067,-0.43297383406725,0,0,0,0
"NVE19528",-0.402418571475885,0,0,0,-0.38637270328211,-0.365561208998686,-0.274139989177845,-0.454676481700274,0,-0.337956620103573
"NVE19529",0.535707914900186,0,0,0,0.654423879493562,0,0,0,0,0
"NVE19530",0,0,0,0,0,0,0,0,0,0
"NVE19531",0,0,0,0,0.270906783817064,0.276370938438337,0.343358188010202,0.47922639572556,0.341337078658517,0.547041835928539
"NVE19532",0,0,0,0,0,0,0,0,0,0
"NVE19533",0,0,0,0,-0.610866419832645,-0.352646971321518,-0.510422798646014,-0.745038508565482,0,-0.761180325528932
"NVE19534",0,0,0,0,0,0,0,0,0,0
"NVE19535",0,0,0,0,0.237727770664757,0.22205615354373,0.246565138036619,0.397725595076704,0.332514933289089,0.48682666687329
"NVE19536",0,0,0,0,0.729781928155241,0.740956816390997,0.504943595707477,1.05668600460456,0.734876761534118,1.1943749293587
"NVE19537",0,0,0,0,0.695261008460081,0,0,0.728176652679571,0,0
"NVE19538",0,0,0,0,0,0,0,0,0,0
"NVE19539",0,-0.465266781281255,0,0,0.570151546556416,0,0,0.607234431670028,0.502349666394867,0.739722413637551
"NVE19540",0,0,0,0,0,0,0,0,0,0
"NVE19541",0,0,0,0,0.390167824044776,0,0,0.511078723274595,0.420627406559885,0.62113714369503
"NVE19542",0,0,0,0,0,0,0,0,0,0
"NVE19543",0,0,0,0,0,0,0,0,0,0
"NVE19544",0,0,-0.572945187813872,-0.791866636101877,0.48323543812675,0.761194609800504,0.980116058088509,1.25942831018911,1.07117888820248,1.55373778611581
"NVE19545",0,0,0,0,0,0,0,0,0,0
"NVE19546",0,0,0,0,0,0,0,0,0,0
"NVE19547",0,0,0,0,0,0,0,0,0,0
"NVE19548",0,-0.692531838460239,0,0,1.007713369551,0,0.651987991844712,1.14595997784728,0.830778446756519,1.31782536956758
"NVE19549",0,0,0,0,0,0,0,0.487224235704158,0.51499283914802,0.668144451922342
"NVE19550",0,0,0,0,0.361780128976488,0,0,0.401605565639798,0,0
"NVE19551",0,0,0,0,0,0,0,0,0,0
"NVE19552",-0.69257620881738,0,0,0,-0.868167256052657,-0.881013109919676,-0.726987839761078,-1.20867005372002,-0.516093844902641,-1.14984292090934
"NVE19553",0,0,0,0,0,0,0,0,0,0
"NVE19554",0,0,0,0,0,0,0,0,0,0
