"","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt"
"NVE23284",1,0,0,0,1,1,1,1,0,1
"NVE23285",0,1,0,0,1,1,1,1,1,1
"NVE23286",1,0,0,0,1,1,1,1,0,1
"NVE23287",0,0,0,0,0,0,0,0,0,0
"NVE23288",0,0,0,0,0,0,0,0,0,0
"NVE23289",1,0,0,0,1,0,0,0,0,0
"NVE23290",0,0,0,0,0,0,0,0,0,0
"NVE23291",0,0,0,0,0,0,0,0,0,0
"NVE23292",0,1,0,0,0,0,0,0,0,0
"NVE23293",0,1,0,0,1,0,0,1,1,1
"NVE23294",0,0,0,0,0,0,0,0,0,0
"NVE23295",0,0,0,0,0,0,0,0,0,0
"NVE23296",0,0,0,0,1,1,1,1,0,1
"NVE23297",0,0,0,0,0,0,0,0,0,0
"NVE23298",0,0,0,0,1,0,1,1,0,1
"NVE23299",0,0,0,0,1,0,0,1,1,1
"NVE23300",0,0,0,0,1,1,1,1,0,1
"NVE23301",0,0,0,0,0,0,1,0,0,0
"NVE23302",0,0,0,0,0,0,0,0,0,0
"NVE23303",1,0,0,0,1,0,0,1,0,0
"NVE23304",0,0,0,0,0,0,0,0,0,0
"NVE23305",0,0,0,0,0,0,0,0,0,0
"NVE23306",0,0,0,0,0,0,0,1,1,1
"NVE23307",0,0,0,0,0,0,0,0,0,0
"NVE23308",0,0,0,0,0,0,0,0,0,0
"NVE23309",0,0,0,0,0,0,0,0,0,0
"NVE23310",0,0,0,0,1,0,1,1,0,1
"NVE23311",0,0,0,0,0,0,1,1,0,1
"NVE23312",0,0,0,0,0,0,0,0,0,0
"NVE23313",0,0,0,0,0,0,0,0,0,0
"NVE23314",0,0,0,0,1,0,0,0,0,0
"NVE23315",0,0,0,0,0,0,0,0,0,0
"NVE23316",0,0,0,0,1,0,1,1,0,1
"NVE23317",0,0,0,0,0,0,0,0,0,0
"NVE23318",0,0,0,0,1,0,1,1,1,1
"NVE23319",0,0,0,0,0,0,0,0,0,0
"NVE23320",0,0,0,0,0,0,0,0,0,0
"NVE23321",0,0,0,0,0,0,0,0,0,0
"NVE23322",0,0,0,0,0,0,0,0,0,0
"NVE23323",1,0,0,0,1,1,1,1,1,1
"NVE23324",1,1,0,1,0,0,0,0,1,1
"NVE23325",0,0,0,0,0,0,0,0,0,0
"NVE23326",0,0,0,0,1,0,0,1,0,1
"NVE23327",0,0,0,0,1,1,1,1,1,1
"NVE23328",1,0,0,0,1,1,1,1,0,1
"NVE23329",0,0,0,0,0,0,0,0,0,0
"NVE23330",1,0,0,0,0,0,1,0,0,0
"NVE23331",0,0,0,0,0,0,0,0,0,0
"NVE23332",0,0,0,0,0,0,0,0,0,0
"NVE23333",0,0,0,0,0,0,0,0,0,0
"NVE23334",0,0,0,0,1,0,1,1,1,1
"NVE23335",0,0,0,0,0,0,0,0,0,0
"NVE23336",0,0,0,0,0,0,0,0,0,0
"NVE23337",0,1,0,0,1,1,1,1,1,1
"NVE23338",0,0,0,0,0,0,0,0,0,0
"NVE23339",0,0,0,1,0,0,0,0,1,0
"NVE23340",1,0,0,0,1,1,1,1,0,1
"NVE23341",0,0,0,0,0,0,0,0,0,0
"NVE23342",0,0,0,0,0,0,0,0,0,0
"NVE23343",0,0,0,0,1,0,0,1,0,1
"NVE23344",0,0,0,0,1,1,0,1,0,1
"NVE23345",0,0,0,0,1,1,0,1,0,1
"NVE23346",0,0,0,0,0,0,0,0,0,0
"NVE23347",0,0,0,0,0,0,0,0,0,0
"NVE23348",0,1,1,0,1,1,0,1,1,1
"NVE23349",0,0,0,0,0,0,0,0,0,0
"NVE23350",1,0,0,0,0,0,0,0,0,0
"NVE23351",0,0,0,0,0,0,0,0,0,0
"NVE23352",0,1,0,0,1,0,1,1,1,1
"NVE23353",0,1,0,0,0,0,0,0,1,0
"NVE23354",0,0,0,1,1,1,1,1,1,1
"NVE23355",0,0,0,0,0,0,0,0,0,0
"NVE23356",0,0,0,0,1,0,1,1,0,1
"NVE23357",0,0,0,0,0,0,0,0,1,0
"NVE23358",0,0,0,0,0,0,0,0,0,0
"NVE23359",0,0,0,1,0,0,0,1,1,1
"NVE23360",0,0,0,0,0,0,0,0,0,0
"NVE23361",0,0,0,0,1,0,0,1,0,1
"NVE23362",0,0,0,0,0,0,0,0,0,0
"NVE23363",0,0,0,0,0,0,0,0,0,0
"NVE23364",0,0,0,0,0,0,1,1,0,1
"NVE23365",1,0,0,0,1,1,1,1,0,1
"NVE23366",0,0,0,0,0,0,0,0,0,0
"NVE23367",0,0,0,0,0,0,0,0,0,0
"NVE23368",0,0,0,0,0,0,0,0,0,0
"NVE23369",0,0,0,0,0,0,0,0,0,0
"NVE23370",0,0,0,0,0,1,0,0,0,0
"NVE23371",0,0,0,0,0,0,0,0,0,0
"NVE23372",0,0,0,0,0,0,0,0,0,0
"NVE23373",0,0,0,0,1,0,0,0,0,0
"NVE23374",0,1,0,0,1,0,0,1,1,1
"NVE23377",0,0,0,0,0,0,0,0,0,0
"NVE23378",0,0,0,0,0,0,0,0,0,0
"NVE23379",1,0,0,0,0,0,0,0,0,0
"NVE23380",0,1,0,0,1,0,1,1,1,1
"NVE23381",0,0,0,0,0,0,0,0,0,0
"NVE23382",0,0,0,0,0,0,0,0,0,0
"NVE23383",0,0,0,0,0,0,0,0,0,0
"NVE23384",0,0,0,0,0,0,0,0,0,0
"NVE23385",0,0,0,0,0,0,0,0,0,0
"NVE23386",0,0,0,0,0,0,0,0,0,0
"NVE23387",0,0,0,0,0,0,0,0,0,0
"NVE23388",0,0,0,0,0,0,0,0,0,0
"NVE23389",0,0,0,0,0,0,0,0,0,0
"NVE23390",0,0,1,1,1,1,1,1,1,1
"NVE23391",0,0,0,0,0,0,0,0,0,0
"NVE23392",0,0,0,0,0,0,0,0,0,0
"NVE23393",0,0,0,0,1,0,0,0,0,0
"NVE23394",0,0,0,0,1,0,0,0,0,0
"NVE23395",0,0,0,0,0,0,0,0,0,0
"NVE23396",0,0,0,0,0,0,0,0,0,0
"NVE23397",0,0,0,0,0,0,0,0,0,0
"NVE23398",0,1,0,0,1,0,0,0,0,1
"NVE23399",0,0,0,0,0,0,0,1,0,1
"NVE23400",0,0,0,0,0,0,0,0,0,0
"NVE23401",0,0,0,0,0,0,0,0,0,0
"NVE23403",0,0,0,0,0,0,0,0,0,0
"NVE23405",0,0,0,0,1,0,1,1,0,1
"NVE23406",0,0,0,0,0,0,0,0,0,0
"NVE23407",1,0,0,0,1,1,1,1,0,1
"NVE23408",0,0,0,0,1,0,0,1,0,0
"NVE23409",0,0,0,0,0,0,0,1,0,0
"NVE23410",0,0,0,0,0,0,0,0,0,0
"NVE23411",0,0,0,0,0,0,0,0,0,0
"NVE23412",0,1,0,0,1,0,0,1,1,1
"NVE23413",0,0,0,0,0,0,0,0,0,0
"NVE23414",0,0,0,0,0,0,0,0,0,0
"NVE23415",0,0,0,0,0,0,0,0,0,0
"NVE23417",0,0,0,0,0,0,0,0,0,0
"NVE23418",0,0,0,0,1,0,0,1,0,1
"NVE23419",0,0,0,0,0,0,0,0,0,0
"NVE23420",0,0,0,0,1,0,0,0,0,0
"NVE23421",0,0,0,0,0,0,0,0,0,0
"NVE23422",0,0,0,0,0,0,0,0,0,0
"NVE23423",0,0,0,0,0,0,0,0,0,0
"NVE23424",0,0,0,0,0,0,0,0,0,0
"NVE23425",0,0,0,0,1,0,1,1,0,1
"NVE23426",0,0,0,0,0,0,0,0,1,0
"NVE23427",0,0,0,0,0,0,0,0,0,0
"NVE23429",0,0,0,0,1,0,1,1,0,1
"NVE23430",1,1,0,0,1,1,1,1,1,1
"NVE23431",0,0,0,0,0,0,0,0,0,0
"NVE23432",0,0,0,0,0,0,0,0,0,0
"NVE23433",0,1,0,0,1,1,1,1,1,1
"NVE23434",1,0,0,0,0,0,1,1,0,0
"NVE23435",0,0,0,0,0,0,0,0,0,0
"NVE23436",0,0,0,0,1,0,0,1,0,0
"NVE23437",0,0,0,0,0,0,0,0,0,0
"NVE23438",0,0,0,0,0,0,0,0,0,0
"NVE23439",1,0,0,0,1,1,1,1,0,1
"NVE23440",0,1,0,0,0,0,0,0,0,0
"NVE23441",1,0,0,0,1,0,0,1,0,0
"NVE23442",0,0,0,0,0,0,0,0,0,0
"NVE23443",0,0,0,0,0,0,0,0,0,0
"NVE23444",1,0,0,0,1,1,1,1,1,1
"NVE23445",0,0,0,0,0,0,0,0,0,0
"NVE23446",0,0,0,0,0,0,0,0,0,0
"NVE23447",0,0,0,0,0,0,0,0,0,0
"NVE23448",0,0,0,0,0,0,0,0,0,0
"NVE23449",0,0,0,0,0,0,0,0,0,0
"NVE23450",0,0,0,0,0,0,0,1,0,1
"NVE23451",0,0,0,0,0,0,0,0,0,0
"NVE23452",0,0,0,0,0,0,0,0,0,0
"NVE23453",0,0,0,0,0,0,0,0,0,0
"NVE23454",0,0,0,0,0,0,0,0,0,0
"NVE23455",0,0,0,0,1,1,1,1,1,1
"NVE23456",0,0,0,0,0,1,0,0,0,0
"NVE23457",0,0,0,0,0,0,1,1,0,1
"NVE23458",0,0,0,0,0,0,0,0,0,0
"NVE23459",1,0,0,0,1,1,1,1,0,1
"NVE23460",1,0,0,0,1,1,1,1,0,1
"NVE23461",0,1,0,1,1,1,1,1,1,1
"NVE23462",0,0,0,0,0,0,0,0,0,0
"NVE23463",0,1,0,0,1,0,0,1,0,0
"NVE23464",0,0,0,0,0,0,0,0,0,0
"NVE23465",0,0,0,0,0,0,0,0,0,0
"NVE23466",0,0,0,0,0,0,1,1,0,1
"NVE23467",0,0,0,0,1,0,0,0,0,0
"NVE23468",0,0,0,0,0,0,0,0,0,0
"NVE23469",0,0,0,0,0,0,0,0,0,0
"NVE23470",0,0,0,0,0,0,0,0,0,0
"NVE23471",0,0,0,0,0,0,0,0,0,0
"NVE23472",0,0,0,0,1,1,1,1,1,1
"NVE23473",0,0,0,0,1,1,1,1,1,1
"NVE23474",0,0,0,0,1,1,1,1,1,1
"NVE23475",0,0,0,0,1,0,0,0,0,0
"NVE23476",0,0,0,0,0,0,0,0,0,0
"NVE23477",0,0,0,0,0,0,0,0,0,0
"NVE23479",0,0,0,0,0,1,1,1,0,0
"NVE23480",0,0,0,0,0,0,0,0,0,0
"NVE23481",0,0,0,0,0,0,0,0,0,0
"NVE23482",0,0,0,0,0,0,0,0,0,0
"NVE23483",0,0,0,0,0,0,0,0,0,0
"NVE23484",0,0,0,0,0,0,0,0,0,0
"NVE23485",0,0,0,0,0,0,0,0,0,0
"NVE23486",0,0,0,0,1,0,1,1,0,1
"NVE23487",0,0,0,0,0,0,0,0,0,0
"NVE23488",0,0,0,0,0,0,0,0,0,0
"NVE23489",0,0,0,0,0,0,0,0,0,0
"NVE23490",0,0,0,0,0,0,0,0,0,0
"NVE23491",0,0,0,0,1,0,0,0,0,0
"NVE23492",0,0,0,0,0,0,0,0,0,0
"NVE23493",0,0,0,0,0,0,0,0,0,0
"NVE23494",0,0,0,0,0,0,0,0,0,0
"NVE23495",0,0,0,0,0,0,0,0,0,0
"NVE23496",0,0,0,0,0,0,0,0,0,0
"NVE23497",0,0,0,0,0,0,0,0,0,0
"NVE23498",0,0,0,0,0,0,0,0,0,0
"NVE23499",0,0,0,0,0,0,0,0,0,0
"NVE23500",0,0,0,0,0,0,0,0,0,0
"NVE23501",1,0,0,0,0,0,0,0,0,0
"NVE23502",0,0,0,0,0,0,0,0,0,0
"NVE23503",0,0,0,0,0,0,0,0,0,0
"NVE23504",0,0,0,1,1,0,1,1,1,1
"NVE23505",0,0,0,0,0,0,0,0,0,0
"NVE23506",0,0,0,0,1,1,1,1,1,1
"NVE23507",0,0,0,1,0,0,1,1,1,1
"NVE23508",0,0,0,0,0,0,0,0,0,0
"NVE23509",0,0,0,0,0,0,0,0,0,0
"NVE23510",0,0,0,0,0,0,0,0,0,0
"NVE23511",0,0,0,0,1,0,0,1,0,1
"NVE23512",0,0,0,0,0,0,0,0,0,0
"NVE23513",0,0,0,0,0,0,0,0,0,0
"NVE23514",1,0,0,0,1,0,0,1,0,0
"NVE23515",0,0,0,0,0,0,0,0,0,0
"NVE23516",0,0,0,0,0,0,0,0,0,0
"NVE23517",0,0,0,0,0,0,0,0,0,0
"NVE23518",0,0,0,0,0,0,0,0,0,0
"NVE23519",0,0,0,0,0,0,0,0,0,0
"NVE23520",0,0,0,0,0,0,0,0,0,0
"NVE23521",0,0,0,0,1,0,0,0,0,0
"NVE23522",1,1,1,1,1,0,0,0,1,1
"NVE23523",0,0,0,0,0,0,0,0,0,0
"NVE23524",0,0,0,0,0,0,0,0,0,0
"NVE23525",0,0,0,0,0,0,0,0,0,0
"NVE23526",0,0,0,0,0,0,0,0,0,0
"NVE23527",0,0,0,0,0,0,0,0,0,0
"NVE23528",0,0,0,0,0,0,0,0,0,0
"NVE23529",0,0,0,0,0,0,0,0,0,0
"NVE23530",0,0,0,0,0,0,0,0,0,0
"NVE23531",0,0,0,0,0,0,0,0,0,0
"NVE23532",0,0,0,0,0,0,0,0,0,0
"NVE23533",0,0,0,0,0,0,1,1,0,0
"NVE23534",0,0,0,0,1,0,0,0,0,0
"NVE23535",0,0,0,0,1,1,0,1,0,1
"NVE23536",0,0,0,0,0,0,0,0,0,0
"NVE23537",0,1,0,1,1,1,1,1,1,1
"NVE23538",1,0,0,0,0,0,1,0,0,0
"NVE23539",0,0,0,0,1,0,0,1,1,1
"NVE23540",0,0,0,0,1,0,1,1,0,0
"NVE23541",0,0,0,0,1,0,0,0,0,0
"NVE23542",0,0,0,0,1,0,0,1,0,1
"NVE23543",0,0,0,0,1,0,0,1,0,0
"NVE23544",0,0,0,0,0,0,0,0,0,0
"NVE23545",0,0,0,0,1,0,0,0,0,0
"NVE23546",0,0,0,0,0,0,1,0,0,0
"NVE23547",0,0,0,0,1,0,1,1,0,1
"NVE23549",0,0,0,0,1,0,0,0,0,0
"NVE23550",0,0,0,0,0,0,0,0,0,0
"NVE23551",0,0,0,0,0,0,0,0,0,0
"NVE23552",0,0,0,0,0,0,0,0,0,0
"NVE23553",0,0,0,0,0,0,0,0,0,0
"NVE23554",0,0,0,0,0,0,0,0,0,0
"NVE23555",0,0,0,0,1,0,1,1,0,1
"NVE23556",0,0,0,0,1,0,0,1,0,0
"NVE23557",0,0,0,0,1,0,0,0,0,0
"NVE23558",0,0,0,0,1,0,1,1,0,0
"NVE23559",0,0,0,0,0,0,0,1,0,1
"NVE23560",0,0,0,0,0,0,0,0,0,0
"NVE23561",0,1,0,0,1,0,1,1,1,1
"NVE23562",0,0,0,0,0,0,0,0,0,0
"NVE23563",0,0,0,0,0,0,0,0,0,0
"NVE23564",0,1,0,0,1,1,0,1,1,1
"NVE23565",0,0,0,0,0,0,0,0,0,0
"NVE23566",0,0,1,0,0,0,0,0,0,0
"NVE23567",0,0,0,0,0,0,0,1,1,1
"NVE23568",0,0,0,0,1,0,1,1,1,1
"NVE23569",0,0,0,0,0,0,0,0,0,0
"NVE23570",0,0,0,0,0,0,0,0,0,0
"NVE23571",0,0,0,1,1,0,1,1,1,1
"NVE23572",0,1,0,0,1,1,1,1,1,1
"NVE23573",0,0,0,0,0,0,0,0,0,0
"NVE23574",0,0,0,0,0,0,0,0,0,0
"NVE23575",0,0,0,0,0,0,0,0,0,0
"NVE23576",0,0,0,0,0,0,0,0,0,0
"NVE23577",0,0,0,0,0,0,0,0,0,0
"NVE23578",0,0,0,0,0,0,0,0,0,0
"NVE23579",0,0,0,0,0,0,0,0,0,0
"NVE23580",0,0,0,0,0,0,0,0,0,0
"NVE23581",0,1,0,0,1,0,0,1,0,1
"NVE23582",0,0,0,0,1,0,1,1,0,1
"NVE23583",0,1,1,1,1,1,1,1,1,1
"NVE23584",0,0,0,0,1,0,0,0,0,0
"NVE23585",0,0,0,0,0,0,0,0,0,0
"NVE23586",0,0,0,0,1,1,1,1,1,1
"NVE23587",1,0,0,0,1,1,1,1,1,1
"NVE23588",0,0,0,0,0,0,0,0,0,0
"NVE23589",1,0,0,0,1,1,1,1,0,1
"NVE23590",0,0,0,0,0,0,0,0,0,0
"NVE23591",0,0,0,0,0,0,0,0,0,0
"NVE23592",0,0,0,0,0,0,0,0,0,0
"NVE23593",0,0,0,0,1,1,1,1,1,1
"NVE23594",1,1,0,0,1,1,1,1,1,1
"NVE23595",1,0,0,0,1,1,1,1,0,1
"NVE23596",0,0,0,0,0,0,0,0,0,0
"NVE23597",0,0,0,0,0,0,0,0,0,0
"NVE23598",0,0,0,0,0,0,0,0,0,0
"NVE23599",0,0,0,0,1,0,0,0,0,0
"NVE23600",0,0,0,0,0,0,0,0,0,0
"NVE23601",0,0,0,0,0,0,0,0,0,0
"NVE23602",0,1,0,0,1,0,0,0,0,0
"NVE23603",0,0,0,0,0,0,0,0,0,0
"NVE23604",0,0,0,0,0,1,0,0,0,1
"NVE23605",0,0,0,0,0,0,0,0,0,0
"NVE23606",0,0,0,0,0,0,0,0,0,0
"NVE23607",0,0,0,0,0,0,0,1,0,1
"NVE23608",0,0,0,0,0,0,0,0,1,1
"NVE23609",0,0,1,1,0,1,1,1,1,1
"NVE23610",0,0,0,0,0,0,0,0,0,0
"NVE23611",0,0,0,0,0,0,0,0,0,0
"NVE23612",0,0,0,0,0,0,0,0,0,0
"NVE23613",0,0,0,0,0,0,0,0,0,0
"NVE23614",1,0,0,0,1,1,1,1,1,1
"NVE23615",0,0,0,0,0,0,0,0,0,0
"NVE23617",0,0,0,0,0,0,0,0,0,0
"NVE23618",0,0,0,0,0,0,0,0,0,0
"NVE23619",0,0,0,0,0,0,0,0,0,0
"NVE23620",0,0,0,0,0,0,0,0,0,0
"NVE23621",0,0,0,0,0,0,0,0,0,0
"NVE23622",0,0,0,0,0,0,0,0,0,0
"NVE23623",0,0,0,0,0,0,0,0,0,0
"NVE23624",0,0,0,0,0,0,0,0,0,0
"NVE23625",0,0,0,0,0,0,0,0,0,0
"NVE23626",0,0,0,0,0,0,0,0,0,0
"NVE23627",0,0,0,0,0,0,0,0,0,0
"NVE23628",0,0,0,0,0,0,0,0,0,0
"NVE23629",0,0,0,0,0,0,0,0,0,0
"NVE23630",0,0,0,0,0,0,0,0,0,0
"NVE23631",0,0,0,0,1,1,1,1,1,1
"NVE23632",0,0,0,0,0,0,0,0,0,0
"NVE23633",0,0,0,0,0,0,0,0,0,0
"NVE23634",0,0,0,0,0,0,0,0,0,0
"NVE23635",0,0,0,0,0,0,0,0,0,0
"NVE23636",0,0,0,0,0,0,0,0,0,0
"NVE23637",0,0,0,0,0,0,0,0,0,0
"NVE23638",0,0,0,0,1,0,1,1,1,1
"NVE23639",0,0,0,0,0,0,0,0,0,0
"NVE23640",0,0,0,0,0,0,1,1,1,1
"NVE23641",0,0,0,0,0,0,0,0,0,0
"NVE23642",0,0,0,0,0,0,0,0,0,0
"NVE23643",0,0,0,0,0,0,0,0,0,0
"NVE23644",0,0,0,0,0,0,0,0,0,0
"NVE23645",0,0,0,0,0,0,0,0,0,0
"NVE23646",0,0,0,0,0,0,0,0,0,0
"NVE23647",0,0,0,0,0,0,0,0,0,0
"NVE23648",0,0,0,0,0,0,0,0,0,0
"NVE23649",0,0,0,0,0,0,0,0,0,0
"NVE23650",0,0,0,0,0,0,0,0,0,0
"NVE23651",0,0,0,0,0,0,0,0,0,0
"NVE23652",0,0,0,0,0,0,0,0,0,0
"NVE23654",0,0,0,0,0,0,0,0,0,0
"NVE23655",0,0,0,0,0,0,0,0,0,0
"NVE23656",0,0,0,0,0,0,0,0,0,0
"NVE23657",0,0,0,0,1,0,0,0,0,0
"NVE23658",0,0,0,0,0,0,0,0,0,0
"NVE23659",0,0,0,0,1,0,0,0,0,0
"NVE23660",0,0,0,0,1,0,1,1,1,1
"NVE23661",0,0,0,0,0,0,0,0,0,0
"NVE23662",0,0,0,0,0,0,0,0,0,0
"NVE23663",0,0,0,0,0,0,0,0,0,0
"NVE23664",0,0,0,0,1,0,1,1,0,1
"NVE23665",0,0,0,0,0,0,0,0,0,0
"NVE23666",0,0,0,0,0,0,0,0,0,0
"NVE23667",0,0,0,0,0,0,0,0,0,0
"NVE23668",0,0,0,0,0,0,0,0,0,0
"NVE23669",0,0,0,0,0,0,0,0,0,0
"NVE23670",0,0,0,0,0,0,0,0,0,0
"NVE23671",1,0,0,0,1,0,1,1,0,0
"NVE23672",0,0,0,0,1,1,1,1,1,1
"NVE23673",0,0,0,0,0,0,0,0,0,0
"NVE23674",0,0,0,0,0,0,1,0,0,0
"NVE23675",0,0,0,0,0,0,0,0,0,0
"NVE23676",0,0,0,0,1,0,1,1,0,1
"NVE23677",0,0,0,0,0,0,0,0,0,0
"NVE23678",0,0,0,0,0,0,0,0,0,0
"NVE23679",0,0,0,0,1,0,0,0,0,0
"NVE23680",0,0,0,0,0,0,0,0,0,0
"NVE23681",0,0,0,0,0,0,0,0,0,0
"NVE23682",0,0,0,0,0,0,0,0,0,0
"NVE23683",0,0,0,0,0,0,0,0,0,0
"NVE23684",0,0,0,0,0,0,0,0,0,0
"NVE23685",0,1,0,0,1,0,0,1,0,1
"NVE23686",0,0,0,0,0,0,0,0,0,0
"NVE23687",0,0,0,0,0,0,1,1,0,1
"NVE23688",0,0,0,0,0,0,0,0,0,0
"NVE23689",0,0,0,0,0,0,0,0,0,0
"NVE23690",0,0,0,0,0,0,0,0,0,0
"NVE23691",0,0,0,0,0,0,0,0,0,0
"NVE23692",0,0,0,0,0,0,0,0,0,0
"NVE23693",0,0,0,0,0,0,0,0,0,0
"NVE23694",0,1,0,0,1,1,1,1,1,1
"NVE23695",0,0,0,0,0,0,0,0,1,0
"NVE23696",0,0,0,0,0,0,0,0,0,0
"NVE23697",0,0,0,0,0,0,0,0,0,0
"NVE23698",0,0,0,0,0,0,0,0,0,0
"NVE23699",1,0,0,0,1,0,0,1,0,0
"NVE23700",0,0,0,0,0,0,0,0,0,0
"NVE23701",0,0,0,0,0,0,0,1,0,1
"NVE23702",0,0,0,0,0,0,0,0,0,0
"NVE23703",0,0,0,0,0,0,1,1,0,1
"NVE23704",0,0,0,0,1,0,1,1,0,1
"NVE23705",1,0,0,0,1,1,1,1,0,1
"NVE23706",0,1,0,0,1,1,1,1,1,1
"NVE23707",0,0,0,0,0,0,0,0,0,0
"NVE23708",0,0,0,0,0,0,0,0,0,0
"NVE23709",0,1,0,0,1,0,1,1,1,1
"NVE23710",0,1,0,0,1,0,0,1,0,1
"NVE23711",0,0,0,0,0,0,0,0,0,0
"NVE23712",0,0,0,0,0,0,0,0,0,0
"NVE23713",0,0,0,0,0,0,0,0,0,0
"NVE23714",0,0,0,0,0,0,0,0,0,0
"NVE23715",0,0,0,0,0,0,1,0,0,0
"NVE23716",0,0,0,0,0,0,0,0,0,0
"NVE23717",0,0,0,0,1,0,1,1,0,1
"NVE23718",0,0,0,0,1,0,1,0,0,0
"NVE23719",0,0,0,0,0,0,0,0,0,0
"NVE23720",0,0,0,0,0,0,0,0,0,0
"NVE23721",0,0,0,0,0,0,0,0,0,0
"NVE23722",0,0,0,0,0,0,0,0,0,0
"NVE23723",0,1,0,0,1,0,0,1,1,1
"NVE23724",0,0,0,0,0,0,0,0,0,0
"NVE23725",0,0,0,0,0,0,0,0,0,0
"NVE23726",0,0,0,0,0,0,0,0,0,0
"NVE23728",0,0,0,0,0,0,0,0,0,0
"NVE23729",0,0,0,0,0,0,0,0,0,0
"NVE23730",0,0,0,0,0,0,0,0,0,0
"NVE23731",0,0,0,0,0,0,0,0,0,0
"NVE23732",0,0,0,0,0,0,0,0,0,0
"NVE23733",0,1,0,1,1,0,1,1,1,1
"NVE23734",1,0,0,0,0,0,0,0,1,1
"NVE23735",0,0,0,0,0,0,0,0,0,0
"NVE23736",0,0,0,0,0,0,0,0,0,0
"NVE23737",0,0,0,0,0,0,0,0,0,0
"NVE23738",0,0,0,0,0,0,0,0,0,0
"NVE23739",0,0,0,0,1,0,0,0,0,0
"NVE23740",0,0,0,0,0,0,0,0,0,0
"NVE23741",0,0,0,0,0,0,0,0,0,0
"NVE23742",0,0,0,0,0,0,0,0,0,0
"NVE23743",0,0,0,0,0,0,0,0,0,0
"NVE23744",0,0,0,0,0,0,0,0,0,0
"NVE23745",1,0,0,0,1,1,0,1,0,0
"NVE23746",0,0,0,0,0,0,0,0,0,0
"NVE23747",0,0,0,0,0,0,0,0,0,0
"NVE23748",0,0,0,0,0,0,0,0,0,0
"NVE23749",0,0,0,0,1,0,0,1,0,1
"NVE23750",0,0,0,0,0,0,0,0,0,0
"NVE23751",0,0,0,0,0,0,0,0,0,0
"NVE23752",0,0,0,0,0,0,0,0,0,0
"NVE23753",0,0,0,0,0,0,0,0,0,0
"NVE23754",0,0,0,0,0,1,0,0,0,0
"NVE23756",0,0,0,0,0,0,0,0,0,0
"NVE23757",0,0,0,0,0,0,0,0,0,0
"NVE23758",0,0,0,0,0,0,0,0,0,0
"NVE23759",0,0,0,0,0,0,0,0,0,0
"NVE23760",1,0,0,0,1,1,1,1,0,1
"NVE23761",0,0,0,0,0,0,0,0,0,0
"NVE23762",0,0,0,0,0,0,0,1,0,1
"NVE23763",0,0,0,0,0,0,0,0,0,0
"NVE23764",0,0,0,0,0,0,0,0,0,0
"NVE23765",0,0,0,0,0,0,0,0,0,0
"NVE23766",0,0,0,0,0,0,0,0,0,0
"NVE23767",0,0,0,0,0,0,0,0,0,0
"NVE23768",0,0,0,0,0,0,0,0,0,0
"NVE23769",0,0,0,0,0,0,0,0,0,0
"NVE23770",0,0,0,0,0,0,0,0,0,0
"NVE23771",0,0,0,0,0,0,0,0,0,0
"NVE23772",0,0,0,0,0,0,0,0,0,0
"NVE23773",0,0,0,0,0,0,0,0,0,0
"NVE23774",0,0,0,0,1,0,0,0,0,0
"NVE23775",0,0,0,0,0,0,0,0,0,0
"NVE23776",0,0,0,0,0,0,0,0,0,0
"NVE23777",0,0,0,0,0,0,0,0,0,0
"NVE23778",0,0,0,0,0,0,0,0,0,0
"NVE23779",0,0,0,0,0,0,0,0,0,0
"NVE23780",0,0,0,0,1,0,1,1,0,1
"NVE23781",0,0,0,0,1,0,0,1,0,1
"NVE23783",0,0,0,0,1,0,1,1,1,1
"NVE23784",0,0,0,0,1,0,0,1,0,1
"NVE23785",0,0,0,0,1,0,0,0,0,0
"NVE23786",0,0,0,0,0,0,0,0,0,0
"NVE23787",0,0,0,0,1,1,1,1,1,1
"NVE23788",0,0,0,0,0,0,0,0,0,0
"NVE23789",0,0,0,0,0,0,0,0,0,0
"NVE23790",0,0,0,0,0,0,0,0,0,0
"NVE23792",0,0,0,0,0,0,0,0,0,0
"NVE23793",0,0,0,0,0,0,0,0,0,0
"NVE23794",0,0,0,0,0,0,0,0,0,1
"NVE23795",0,0,0,0,1,0,0,0,0,0
"NVE23796",1,0,0,0,1,1,1,1,0,1
"NVE23797",0,0,0,0,0,0,1,0,0,0
"NVE23798",0,0,0,0,0,0,0,0,0,0
"NVE23799",0,0,0,0,0,0,0,0,0,0
"NVE23800",0,0,0,0,0,0,0,0,0,0
"NVE23801",0,0,0,0,1,0,0,0,0,0
"NVE23802",0,0,0,0,0,0,0,0,0,0
"NVE23803",0,0,0,0,1,0,0,0,0,0
"NVE23804",0,0,0,0,0,0,0,0,0,0
"NVE23805",0,0,0,0,1,1,1,1,1,1
"NVE23806",0,0,0,0,1,0,1,1,0,1
"NVE23807",0,0,0,0,0,0,0,0,0,0
"NVE23808",0,0,0,1,0,0,1,1,1,1
